agency_cd,site_no,Date,daily_max_discharge_cfs,daily_mean_discharge_cfs,USGS_QA_code,year,month,day
USGS,2087500,1/15/2001,NA,339,A,2001,1,15
USGS,2087500,1/16/2001,NA,340,A,2001,1,16
USGS,2087500,1/17/2001,NA,330,A,2001,1,17
USGS,2087500,1/18/2001,NA,328,A,2001,1,18
USGS,2087500,1/19/2001,NA,337,A,2001,1,19
USGS,2087500,1/20/2001,NA,578,A,2001,1,20
USGS,2087500,1/21/2001,NA,689,A,2001,1,21
USGS,2087500,1/22/2001,NA,478,A,2001,1,22
USGS,2087500,1/23/2001,NA,420,A,2001,1,23
USGS,2087500,1/24/2001,NA,387,A,2001,1,24
USGS,2087500,1/25/2001,NA,375,A,2001,1,25
USGS,2087500,1/26/2001,NA,356,A,2001,1,26
USGS,2087500,1/27/2001,NA,354,A,2001,1,27
USGS,2087500,1/28/2001,NA,346,A,2001,1,28
USGS,2087500,1/29/2001,NA,340,A,2001,1,29
USGS,2087500,1/30/2001,NA,368,A,2001,1,30
USGS,2087500,1/31/2001,NA,459,A,2001,1,31
USGS,2087500,2/1/2001,NA,385,A,2001,2,1
USGS,2087500,2/2/2001,NA,357,A,2001,2,2
USGS,2087500,2/3/2001,NA,343,A,2001,2,3
USGS,2087500,2/4/2001,NA,337,A,2001,2,4
USGS,2087500,2/5/2001,NA,445,A e,2001,2,5
USGS,2087500,2/6/2001,NA,430,A e,2001,2,6
USGS,2087500,2/7/2001,NA,394,A,2001,2,7
USGS,2087500,2/8/2001,NA,363,A,2001,2,8
USGS,2087500,2/9/2001,NA,352,A,2001,2,9
USGS,2087500,2/10/2001,NA,353,A,2001,2,10
USGS,2087500,2/11/2001,NA,356,A,2001,2,11
USGS,2087500,2/12/2001,NA,355,A,2001,2,12
USGS,2087500,2/13/2001,NA,503,A,2001,2,13
USGS,2087500,2/14/2001,NA,483,A,2001,2,14
USGS,2087500,2/15/2001,NA,515,A,2001,2,15
USGS,2087500,2/16/2001,NA,447,A,2001,2,16
USGS,2087500,2/17/2001,NA,1070,A,2001,2,17
USGS,2087500,2/18/2001,NA,1250,A,2001,2,18
USGS,2087500,2/19/2001,NA,735,A,2001,2,19
USGS,2087500,2/20/2001,NA,583,A,2001,2,20
USGS,2087500,2/21/2001,NA,494,A,2001,2,21
USGS,2087500,2/22/2001,NA,494,A,2001,2,22
USGS,2087500,2/23/2001,NA,568,A,2001,2,23
USGS,2087500,2/24/2001,NA,487,A,2001,2,24
USGS,2087500,2/25/2001,NA,455,A,2001,2,25
USGS,2087500,2/26/2001,NA,487,A,2001,2,26
USGS,2087500,2/27/2001,NA,445,A,2001,2,27
USGS,2087500,2/28/2001,NA,416,A,2001,2,28
USGS,2087500,3/1/2001,NA,400,A,2001,3,1
USGS,2087500,3/2/2001,NA,389,A,2001,3,2
USGS,2087500,3/3/2001,NA,397,A,2001,3,3
USGS,2087500,3/4/2001,NA,1390,A,2001,3,4
USGS,2087500,3/5/2001,NA,1420,A,2001,3,5
USGS,2087500,3/6/2001,NA,1130,A,2001,3,6
USGS,2087500,3/7/2001,NA,1020,A,2001,3,7
USGS,2087500,3/8/2001,NA,922,A,2001,3,8
USGS,2087500,3/9/2001,NA,863,A,2001,3,9
USGS,2087500,3/10/2001,NA,819,A,2001,3,10
USGS,2087500,3/11/2001,NA,796,A,2001,3,11
USGS,2087500,3/12/2001,NA,524,A,2001,3,12
USGS,2087500,3/13/2001,NA,429,A,2001,3,13
USGS,2087500,3/14/2001,NA,384,A,2001,3,14
USGS,2087500,3/15/2001,NA,446,A,2001,3,15
USGS,2087500,3/16/2001,NA,604,A,2001,3,16
USGS,2087500,3/17/2001,NA,471,A,2001,3,17
USGS,2087500,3/18/2001,NA,423,A,2001,3,18
USGS,2087500,3/19/2001,NA,397,A,2001,3,19
USGS,2087500,3/20/2001,NA,396,A,2001,3,20
USGS,2087500,3/21/2001,NA,3550,A e,2001,3,21
USGS,2087500,3/22/2001,NA,3890,A,2001,3,22
USGS,2087500,3/23/2001,NA,1910,A,2001,3,23
USGS,2087500,3/24/2001,NA,1450,A,2001,3,24
USGS,2087500,3/25/2001,NA,1860,A,2001,3,25
USGS,2087500,3/26/2001,NA,2800,A,2001,3,26
USGS,2087500,3/27/2001,NA,2980,A,2001,3,27
USGS,2087500,3/28/2001,NA,3260,A,2001,3,28
USGS,2087500,3/29/2001,NA,2570,A,2001,3,29
USGS,2087500,3/30/2001,NA,4340,A,2001,3,30
USGS,2087500,3/31/2001,NA,2080,A,2001,3,31
USGS,2087500,4/1/2001,NA,3090,A,2001,4,1
USGS,2087500,4/2/2001,NA,4830,A,2001,4,2
USGS,2087500,4/3/2001,NA,2390,A,2001,4,3
USGS,2087500,4/4/2001,NA,1740,A,2001,4,4
USGS,2087500,4/5/2001,NA,1810,A,2001,4,5
USGS,2087500,4/6/2001,NA,2590,A,2001,4,6
USGS,2087500,4/7/2001,NA,3340,A,2001,4,7
USGS,2087500,4/8/2001,NA,3810,A,2001,4,8
USGS,2087500,4/9/2001,NA,3970,A,2001,4,9
USGS,2087500,4/10/2001,NA,3990,A,2001,4,10
USGS,2087500,4/11/2001,NA,3950,A,2001,4,11
USGS,2087500,4/12/2001,NA,4010,A,2001,4,12
USGS,2087500,4/13/2001,NA,4060,A,2001,4,13
USGS,2087500,4/14/2001,NA,4040,A,2001,4,14
USGS,2087500,4/15/2001,NA,4000,A,2001,4,15
USGS,2087500,4/16/2001,NA,3970,A,2001,4,16
USGS,2087500,4/17/2001,NA,3940,A,2001,4,17
USGS,2087500,4/18/2001,NA,3920,A,2001,4,18
USGS,2087500,4/19/2001,NA,3480,A,2001,4,19
USGS,2087500,4/20/2001,NA,1930,A,2001,4,20
USGS,2087500,4/21/2001,NA,880,A,2001,4,21
USGS,2087500,4/22/2001,NA,1330,A,2001,4,22
USGS,2087500,4/23/2001,NA,2560,A,2001,4,23
USGS,2087500,4/24/2001,NA,2490,A,2001,4,24
USGS,2087500,4/25/2001,NA,2780,A,2001,4,25
USGS,2087500,4/26/2001,NA,2640,A,2001,4,26
USGS,2087500,4/27/2001,NA,2000,A,2001,4,27
USGS,2087500,4/28/2001,NA,858,A,2001,4,28
USGS,2087500,4/29/2001,NA,511,A,2001,4,29
USGS,2087500,4/30/2001,NA,467,A,2001,4,30
USGS,2087500,5/1/2001,NA,437,A,2001,5,1
USGS,2087500,5/2/2001,NA,404,A,2001,5,2
USGS,2087500,5/3/2001,NA,397,A,2001,5,3
USGS,2087500,5/4/2001,NA,390,A,2001,5,4
USGS,2087500,5/5/2001,NA,373,A,2001,5,5
USGS,2087500,5/6/2001,NA,384,A,2001,5,6
USGS,2087500,5/7/2001,NA,371,A,2001,5,7
USGS,2087500,5/8/2001,NA,368,A,2001,5,8
USGS,2087500,5/9/2001,NA,366,A,2001,5,9
USGS,2087500,5/10/2001,NA,378,A,2001,5,10
USGS,2087500,5/11/2001,NA,390,A,2001,5,11
USGS,2087500,5/12/2001,NA,360,A,2001,5,12
USGS,2087500,5/13/2001,NA,386,A,2001,5,13
USGS,2087500,5/14/2001,NA,383,A,2001,5,14
USGS,2087500,5/15/2001,NA,362,A,2001,5,15
USGS,2087500,5/16/2001,NA,692,A,2001,5,16
USGS,2087500,5/17/2001,NA,593,A,2001,5,17
USGS,2087500,5/18/2001,NA,491,A,2001,5,18
USGS,2087500,5/19/2001,NA,481,A,2001,5,19
USGS,2087500,5/20/2001,NA,451,A,2001,5,20
USGS,2087500,5/21/2001,NA,517,A,2001,5,21
USGS,2087500,5/22/2001,NA,506,A,2001,5,22
USGS,2087500,5/23/2001,NA,418,A,2001,5,23
USGS,2087500,5/24/2001,NA,365,A,2001,5,24
USGS,2087500,5/25/2001,NA,342,A,2001,5,25
USGS,2087500,5/26/2001,NA,345,A,2001,5,26
USGS,2087500,5/27/2001,NA,382,A,2001,5,27
USGS,2087500,5/28/2001,NA,371,A,2001,5,28
USGS,2087500,5/29/2001,NA,444,A,2001,5,29
USGS,2087500,5/30/2001,NA,438,A,2001,5,30
USGS,2087500,5/31/2001,NA,370,A,2001,5,31
USGS,2087500,6/1/2001,NA,368,A,2001,6,1
USGS,2087500,6/2/2001,NA,2710,A,2001,6,2
USGS,2087500,6/3/2001,NA,1290,A,2001,6,3
USGS,2087500,6/4/2001,NA,1070,A,2001,6,4
USGS,2087500,6/5/2001,NA,995,A,2001,6,5
USGS,2087500,6/6/2001,NA,550,A,2001,6,6
USGS,2087500,6/7/2001,NA,398,A,2001,6,7
USGS,2087500,6/8/2001,NA,364,A,2001,6,8
USGS,2087500,6/9/2001,NA,350,A e,2001,6,9
USGS,2087500,6/10/2001,NA,360,A e,2001,6,10
USGS,2087500,6/11/2001,NA,380,A e,2001,6,11
USGS,2087500,6/12/2001,NA,391,A,2001,6,12
USGS,2087500,6/13/2001,NA,404,A,2001,6,13
USGS,2087500,6/14/2001,NA,633,A,2001,6,14
USGS,2087500,6/15/2001,NA,1590,A,2001,6,15
USGS,2087500,6/16/2001,NA,1010,A,2001,6,16
USGS,2087500,6/17/2001,NA,2150,A,2001,6,17
USGS,2087500,6/18/2001,NA,1700,A e,2001,6,18
USGS,2087500,6/19/2001,NA,600,A e,2001,6,19
USGS,2087500,6/20/2001,NA,438,A,2001,6,20
USGS,2087500,6/21/2001,NA,354,A,2001,6,21
USGS,2087500,6/22/2001,NA,408,A,2001,6,22
USGS,2087500,6/23/2001,NA,477,A,2001,6,23
USGS,2087500,6/24/2001,NA,701,A,2001,6,24
USGS,2087500,6/25/2001,NA,505,A,2001,6,25
USGS,2087500,6/26/2001,NA,457,A,2001,6,26
USGS,2087500,6/27/2001,NA,429,A,2001,6,27
USGS,2087500,6/28/2001,NA,410,A,2001,6,28
USGS,2087500,6/29/2001,NA,455,A,2001,6,29
USGS,2087500,6/30/2001,NA,329,A,2001,6,30
USGS,2087500,7/1/2001,NA,361,A,2001,7,1
USGS,2087500,7/2/2001,NA,319,A,2001,7,2
USGS,2087500,7/3/2001,NA,370,A,2001,7,3
USGS,2087500,7/4/2001,NA,402,A,2001,7,4
USGS,2087500,7/5/2001,NA,1730,A,2001,7,5
USGS,2087500,7/6/2001,NA,837,A,2001,7,6
USGS,2087500,7/7/2001,NA,395,A,2001,7,7
USGS,2087500,7/8/2001,NA,346,A,2001,7,8
USGS,2087500,7/9/2001,NA,485,A,2001,7,9
USGS,2087500,7/10/2001,NA,547,A,2001,7,10
USGS,2087500,7/11/2001,NA,534,A,2001,7,11
USGS,2087500,7/12/2001,NA,396,A,2001,7,12
USGS,2087500,7/13/2001,NA,339,A,2001,7,13
USGS,2087500,7/14/2001,NA,296,A,2001,7,14
USGS,2087500,7/15/2001,NA,299,A,2001,7,15
USGS,2087500,7/16/2001,NA,284,A,2001,7,16
USGS,2087500,7/17/2001,NA,269,A,2001,7,17
USGS,2087500,7/18/2001,NA,256,A,2001,7,18
USGS,2087500,7/19/2001,NA,280,A e,2001,7,19
USGS,2087500,7/20/2001,NA,290,A e,2001,7,20
USGS,2087500,7/21/2001,NA,265,A,2001,7,21
USGS,2087500,7/22/2001,NA,309,A,2001,7,22
USGS,2087500,7/23/2001,NA,321,A,2001,7,23
USGS,2087500,7/24/2001,NA,292,A,2001,7,24
USGS,2087500,7/25/2001,NA,392,A,2001,7,25
USGS,2087500,7/26/2001,NA,382,A,2001,7,26
USGS,2087500,7/27/2001,NA,1950,A,2001,7,27
USGS,2087500,7/28/2001,NA,1990,A,2001,7,28
USGS,2087500,7/29/2001,NA,713,A,2001,7,29
USGS,2087500,7/30/2001,NA,695,A,2001,7,30
USGS,2087500,7/31/2001,NA,577,A,2001,7,31
USGS,2087500,8/1/2001,NA,455,A,2001,8,1
USGS,2087500,8/2/2001,NA,393,A,2001,8,2
USGS,2087500,8/3/2001,NA,386,A,2001,8,3
USGS,2087500,8/4/2001,NA,350,A,2001,8,4
USGS,2087500,8/5/2001,NA,478,A,2001,8,5
USGS,2087500,8/6/2001,NA,476,A,2001,8,6
USGS,2087500,8/7/2001,NA,397,A,2001,8,7
USGS,2087500,8/8/2001,NA,420,A,2001,8,8
USGS,2087500,8/9/2001,NA,400,A,2001,8,9
USGS,2087500,8/10/2001,NA,394,A,2001,8,10
USGS,2087500,8/11/2001,NA,431,A,2001,8,11
USGS,2087500,8/12/2001,NA,1340,A,2001,8,12
USGS,2087500,8/13/2001,NA,977,A,2001,8,13
USGS,2087500,8/14/2001,NA,1800,A,2001,8,14
USGS,2087500,8/15/2001,NA,2120,A,2001,8,15
USGS,2087500,8/16/2001,NA,2090,A,2001,8,16
USGS,2087500,8/17/2001,NA,1290,A,2001,8,17
USGS,2087500,8/18/2001,NA,588,A,2001,8,18
USGS,2087500,8/19/2001,NA,497,A,2001,8,19
USGS,2087500,8/20/2001,NA,522,A,2001,8,20
USGS,2087500,8/21/2001,NA,451,A,2001,8,21
USGS,2087500,8/22/2001,NA,410,A,2001,8,22
USGS,2087500,8/23/2001,NA,321,A,2001,8,23
USGS,2087500,8/24/2001,NA,301,A,2001,8,24
USGS,2087500,8/25/2001,NA,348,A,2001,8,25
USGS,2087500,8/26/2001,NA,287,A,2001,8,26
USGS,2087500,8/27/2001,NA,294,A,2001,8,27
USGS,2087500,8/28/2001,NA,283,A,2001,8,28
USGS,2087500,8/29/2001,NA,325,A,2001,8,29
USGS,2087500,8/30/2001,NA,312,A,2001,8,30
USGS,2087500,8/31/2001,NA,579,A,2001,8,31
USGS,2087500,9/1/2001,NA,633,A,2001,9,1
USGS,2087500,9/2/2001,NA,508,A,2001,9,2
USGS,2087500,9/3/2001,NA,398,A,2001,9,3
USGS,2087500,9/4/2001,NA,345,A,2001,9,4
USGS,2087500,9/5/2001,NA,320,A,2001,9,5
USGS,2087500,9/6/2001,NA,291,A,2001,9,6
USGS,2087500,9/7/2001,NA,272,A,2001,9,7
USGS,2087500,9/8/2001,NA,282,A,2001,9,8
USGS,2087500,9/9/2001,NA,309,A,2001,9,9
USGS,2087500,9/10/2001,NA,322,A,2001,9,10
USGS,2087500,9/11/2001,NA,611,A,2001,9,11
USGS,2087500,9/12/2001,NA,399,A,2001,9,12
USGS,2087500,9/13/2001,NA,292,A,2001,9,13
USGS,2087500,9/14/2001,NA,249,A,2001,9,14
USGS,2087500,9/15/2001,NA,243,A,2001,9,15
USGS,2087500,9/16/2001,NA,338,A,2001,9,16
USGS,2087500,9/17/2001,NA,372,A,2001,9,17
USGS,2087500,9/18/2001,NA,351,A,2001,9,18
USGS,2087500,9/19/2001,NA,314,A,2001,9,19
USGS,2087500,9/20/2001,NA,328,A,2001,9,20
USGS,2087500,9/21/2001,NA,348,A,2001,9,21
USGS,2087500,9/22/2001,NA,325,A,2001,9,22
USGS,2087500,9/23/2001,NA,317,A,2001,9,23
USGS,2087500,9/24/2001,NA,410,A,2001,9,24
USGS,2087500,9/25/2001,NA,812,A,2001,9,25
USGS,2087500,9/26/2001,NA,390,A,2001,9,26
USGS,2087500,9/27/2001,NA,271,A,2001,9,27
USGS,2087500,9/28/2001,NA,283,A,2001,9,28
USGS,2087500,9/29/2001,NA,377,A,2001,9,29
USGS,2087500,9/30/2001,NA,395,A,2001,9,30
USGS,2087500,10/1/2001,NA,402,A,2001,10,1
USGS,2087500,10/2/2001,NA,306,A,2001,10,2
USGS,2087500,10/3/2001,NA,273,A,2001,10,3
USGS,2087500,10/4/2001,NA,275,A,2001,10,4
USGS,2087500,10/5/2001,NA,271,A,2001,10,5
USGS,2087500,10/6/2001,NA,297,A,2001,10,6
USGS,2087500,10/7/2001,NA,507,A,2001,10,7
USGS,2087500,10/8/2001,NA,337,A,2001,10,8
USGS,2087500,10/9/2001,NA,295,A,2001,10,9
USGS,2087500,10/10/2001,NA,319,A,2001,10,10
USGS,2087500,10/11/2001,NA,324,A,2001,10,11
USGS,2087500,10/12/2001,NA,317,A,2001,10,12
USGS,2087500,10/13/2001,NA,313,A,2001,10,13
USGS,2087500,10/14/2001,NA,311,A,2001,10,14
USGS,2087500,10/15/2001,NA,1180,A,2001,10,15
USGS,2087500,10/16/2001,NA,593,A,2001,10,16
USGS,2087500,10/17/2001,NA,407,A,2001,10,17
USGS,2087500,10/18/2001,NA,342,A,2001,10,18
USGS,2087500,10/19/2001,NA,312,A,2001,10,19
USGS,2087500,10/20/2001,NA,289,A,2001,10,20
USGS,2087500,10/21/2001,NA,317,A,2001,10,21
USGS,2087500,10/22/2001,NA,338,A,2001,10,22
USGS,2087500,10/23/2001,NA,336,A,2001,10,23
USGS,2087500,10/24/2001,NA,310,A,2001,10,24
USGS,2087500,10/25/2001,NA,313,A,2001,10,25
USGS,2087500,10/26/2001,NA,303,A,2001,10,26
USGS,2087500,10/27/2001,NA,291,A,2001,10,27
USGS,2087500,10/28/2001,NA,286,A,2001,10,28
USGS,2087500,10/29/2001,NA,297,A,2001,10,29
USGS,2087500,10/30/2001,NA,321,A,2001,10,30
USGS,2087500,10/31/2001,NA,382,A,2001,10,31
USGS,2087500,11/1/2001,NA,371,A,2001,11,1
USGS,2087500,11/2/2001,NA,373,A,2001,11,2
USGS,2087500,11/3/2001,NA,369,A,2001,11,3
USGS,2087500,11/4/2001,NA,363,A,2001,11,4
USGS,2087500,11/5/2001,NA,360,A,2001,11,5
USGS,2087500,11/6/2001,NA,350,A,2001,11,6
USGS,2087500,11/7/2001,NA,313,A,2001,11,7
USGS,2087500,11/8/2001,NA,277,A,2001,11,8
USGS,2087500,11/9/2001,NA,261,A,2001,11,9
USGS,2087500,11/10/2001,NA,228,A,2001,11,10
USGS,2087500,11/11/2001,NA,238,A,2001,11,11
USGS,2087500,11/12/2001,NA,238,A,2001,11,12
USGS,2087500,11/13/2001,NA,224,A,2001,11,13
USGS,2087500,11/14/2001,NA,228,A,2001,11,14
USGS,2087500,11/15/2001,NA,235,A,2001,11,15
USGS,2087500,11/16/2001,NA,225,A,2001,11,16
USGS,2087500,11/17/2001,NA,227,A,2001,11,17
USGS,2087500,11/18/2001,NA,244,A,2001,11,18
USGS,2087500,11/19/2001,NA,225,A,2001,11,19
USGS,2087500,11/20/2001,NA,230,A,2001,11,20
USGS,2087500,11/21/2001,NA,229,A,2001,11,21
USGS,2087500,11/22/2001,NA,223,A,2001,11,22
USGS,2087500,11/23/2001,NA,219,A,2001,11,23
USGS,2087500,11/24/2001,NA,319,A,2001,11,24
USGS,2087500,11/25/2001,NA,440,A,2001,11,25
USGS,2087500,11/26/2001,NA,385,A,2001,11,26
USGS,2087500,11/27/2001,NA,267,A,2001,11,27
USGS,2087500,11/28/2001,NA,238,A,2001,11,28
USGS,2087500,11/29/2001,NA,213,A,2001,11,29
USGS,2087500,11/30/2001,NA,220,A,2001,11,30
USGS,2087500,12/1/2001,NA,213,A,2001,12,1
USGS,2087500,12/2/2001,NA,188,A,2001,12,2
USGS,2087500,12/3/2001,NA,215,A,2001,12,3
USGS,2087500,12/4/2001,NA,197,A,2001,12,4
USGS,2087500,12/5/2001,NA,195,A,2001,12,5
USGS,2087500,12/6/2001,NA,196,A,2001,12,6
USGS,2087500,12/7/2001,NA,195,A,2001,12,7
USGS,2087500,12/8/2001,NA,191,A,2001,12,8
USGS,2087500,12/9/2001,NA,196,A,2001,12,9
USGS,2087500,12/10/2001,NA,187,A,2001,12,10
USGS,2087500,12/11/2001,NA,1100,A,2001,12,11
USGS,2087500,12/12/2001,NA,784,A,2001,12,12
USGS,2087500,12/13/2001,NA,363,A,2001,12,13
USGS,2087500,12/14/2001,NA,302,A,2001,12,14
USGS,2087500,12/15/2001,NA,269,A,2001,12,15
USGS,2087500,12/16/2001,NA,242,A e,2001,12,16
USGS,2087500,12/17/2001,NA,230,A,2001,12,17
USGS,2087500,12/18/2001,NA,301,A,2001,12,18
USGS,2087500,12/19/2001,NA,319,A,2001,12,19
USGS,2087500,12/20/2001,NA,254,A e,2001,12,20
USGS,2087500,12/21/2001,NA,229,A,2001,12,21
USGS,2087500,12/22/2001,NA,217,A,2001,12,22
USGS,2087500,12/23/2001,NA,206,A,2001,12,23
USGS,2087500,12/24/2001,NA,219,A,2001,12,24
USGS,2087500,12/25/2001,NA,248,A,2001,12,25
USGS,2087500,12/26/2001,NA,215,A,2001,12,26
USGS,2087500,12/27/2001,NA,211,A,2001,12,27
USGS,2087500,12/28/2001,NA,205,A,2001,12,28
USGS,2087500,12/29/2001,NA,206,A,2001,12,29
USGS,2087500,12/30/2001,NA,202,A,2001,12,30
USGS,2087500,12/31/2001,NA,197,A,2001,12,31
USGS,2087500,1/1/2002,NA,196,A,2002,1,1
USGS,2087500,1/2/2002,NA,204,A e,2002,1,2
USGS,2087500,1/3/2002,NA,228,A,2002,1,3
USGS,2087500,1/4/2002,NA,286,A,2002,1,4
USGS,2087500,1/5/2002,NA,302,A,2002,1,5
USGS,2087500,1/6/2002,NA,510,A,2002,1,6
USGS,2087500,1/7/2002,NA,1550,A,2002,1,7
USGS,2087500,1/8/2002,NA,821,A,2002,1,8
USGS,2087500,1/9/2002,NA,544,A,2002,1,9
USGS,2087500,1/10/2002,NA,452,A,2002,1,10
USGS,2087500,1/11/2002,NA,439,A,2002,1,11
USGS,2087500,1/12/2002,NA,413,A,2002,1,12
USGS,2087500,1/13/2002,NA,478,A,2002,1,13
USGS,2087500,1/14/2002,NA,454,A,2002,1,14
USGS,2087500,1/15/2002,NA,374,A,2002,1,15
USGS,2087500,1/16/2002,NA,335,A,2002,1,16
USGS,2087500,1/17/2002,NA,303,A,2002,1,17
USGS,2087500,1/18/2002,NA,292,A,2002,1,18
USGS,2087500,1/19/2002,NA,350,A,2002,1,19
USGS,2087500,1/20/2002,NA,3570,A,2002,1,20
USGS,2087500,1/21/2002,NA,1710,A,2002,1,21
USGS,2087500,1/22/2002,NA,1150,A,2002,1,22
USGS,2087500,1/23/2002,NA,1710,A,2002,1,23
USGS,2087500,1/24/2002,NA,3920,A,2002,1,24
USGS,2087500,1/25/2002,NA,1880,A,2002,1,25
USGS,2087500,1/26/2002,NA,1240,A,2002,1,26
USGS,2087500,1/27/2002,NA,828,A,2002,1,27
USGS,2087500,1/28/2002,NA,646,A,2002,1,28
USGS,2087500,1/29/2002,NA,542,A,2002,1,29
USGS,2087500,1/30/2002,NA,477,A,2002,1,30
USGS,2087500,1/31/2002,NA,437,A,2002,1,31
USGS,2087500,2/1/2002,NA,415,A,2002,2,1
USGS,2087500,2/2/2002,NA,387,A,2002,2,2
USGS,2087500,2/3/2002,NA,352,A,2002,2,3
USGS,2087500,2/4/2002,NA,341,A,2002,2,4
USGS,2087500,2/5/2002,NA,325,A,2002,2,5
USGS,2087500,2/6/2002,NA,312,A,2002,2,6
USGS,2087500,2/7/2002,NA,1030,A,2002,2,7
USGS,2087500,2/8/2002,NA,1370,A,2002,2,8
USGS,2087500,2/9/2002,NA,826,A,2002,2,9
USGS,2087500,2/10/2002,NA,616,A,2002,2,10
USGS,2087500,2/11/2002,NA,552,A,2002,2,11
USGS,2087500,2/12/2002,NA,465,A,2002,2,12
USGS,2087500,2/13/2002,NA,428,A,2002,2,13
USGS,2087500,2/14/2002,NA,397,A,2002,2,14
USGS,2087500,2/15/2002,NA,364,A,2002,2,15
USGS,2087500,2/16/2002,NA,355,A,2002,2,16
USGS,2087500,2/17/2002,NA,353,A,2002,2,17
USGS,2087500,2/18/2002,NA,329,A,2002,2,18
USGS,2087500,2/19/2002,NA,321,A,2002,2,19
USGS,2087500,2/20/2002,NA,346,A,2002,2,20
USGS,2087500,2/21/2002,NA,379,A,2002,2,21
USGS,2087500,2/22/2002,NA,380,A,2002,2,22
USGS,2087500,2/23/2002,NA,338,A,2002,2,23
USGS,2087500,2/24/2002,NA,343,A,2002,2,24
USGS,2087500,2/25/2002,NA,341,A,2002,2,25
USGS,2087500,2/26/2002,NA,343,A,2002,2,26
USGS,2087500,2/27/2002,NA,323,A e,2002,2,27
USGS,2087500,2/28/2002,NA,334,A,2002,2,28
USGS,2087500,3/1/2002,NA,331,A,2002,3,1
USGS,2087500,3/2/2002,NA,344,A,2002,3,2
USGS,2087500,3/3/2002,NA,784,A,2002,3,3
USGS,2087500,3/4/2002,NA,545,A,2002,3,4
USGS,2087500,3/5/2002,NA,405,A,2002,3,5
USGS,2087500,3/6/2002,NA,375,A,2002,3,6
USGS,2087500,3/7/2002,NA,325,A e,2002,3,7
USGS,2087500,3/8/2002,NA,344,A,2002,3,8
USGS,2087500,3/9/2002,NA,325,A,2002,3,9
USGS,2087500,3/10/2002,NA,330,A,2002,3,10
USGS,2087500,3/11/2002,NA,303,A,2002,3,11
USGS,2087500,3/12/2002,NA,294,A,2002,3,12
USGS,2087500,3/13/2002,NA,284,A e,2002,3,13
USGS,2087500,3/14/2002,NA,331,A e,2002,3,14
USGS,2087500,3/15/2002,NA,336,A,2002,3,15
USGS,2087500,3/16/2002,NA,317,A,2002,3,16
USGS,2087500,3/17/2002,NA,320,A,2002,3,17
USGS,2087500,3/18/2002,NA,510,A,2002,3,18
USGS,2087500,3/19/2002,NA,419,A,2002,3,19
USGS,2087500,3/20/2002,NA,380,A,2002,3,20
USGS,2087500,3/21/2002,NA,417,A e,2002,3,21
USGS,2087500,3/22/2002,NA,534,A,2002,3,22
USGS,2087500,3/23/2002,NA,406,A,2002,3,23
USGS,2087500,3/24/2002,NA,364,A,2002,3,24
USGS,2087500,3/25/2002,NA,344,A,2002,3,25
USGS,2087500,3/26/2002,NA,337,A,2002,3,26
USGS,2087500,3/27/2002,NA,825,A,2002,3,27
USGS,2087500,3/28/2002,NA,787,A,2002,3,28
USGS,2087500,3/29/2002,NA,554,A,2002,3,29
USGS,2087500,3/30/2002,NA,455,A,2002,3,30
USGS,2087500,3/31/2002,NA,453,A,2002,3,31
USGS,2087500,4/1/2002,NA,4290,A,2002,4,1
USGS,2087500,4/2/2002,NA,2150,A,2002,4,2
USGS,2087500,4/3/2002,NA,1020,A,2002,4,3
USGS,2087500,4/4/2002,NA,640,A,2002,4,4
USGS,2087500,4/5/2002,NA,541,A,2002,4,5
USGS,2087500,4/6/2002,NA,505,A,2002,4,6
USGS,2087500,4/7/2002,NA,465,A,2002,4,7
USGS,2087500,4/8/2002,NA,438,A,2002,4,8
USGS,2087500,4/9/2002,NA,422,A,2002,4,9
USGS,2087500,4/10/2002,NA,546,A,2002,4,10
USGS,2087500,4/11/2002,NA,600,A,2002,4,11
USGS,2087500,4/12/2002,NA,470,A,2002,4,12
USGS,2087500,4/13/2002,NA,435,A,2002,4,13
USGS,2087500,4/14/2002,NA,423,A,2002,4,14
USGS,2087500,4/15/2002,NA,412,A,2002,4,15
USGS,2087500,4/16/2002,NA,405,A,2002,4,16
USGS,2087500,4/17/2002,NA,389,A,2002,4,17
USGS,2087500,4/18/2002,NA,368,A,2002,4,18
USGS,2087500,4/19/2002,NA,406,A,2002,4,19
USGS,2087500,4/20/2002,NA,465,A,2002,4,20
USGS,2087500,4/21/2002,NA,425,A,2002,4,21
USGS,2087500,4/22/2002,NA,390,A,2002,4,22
USGS,2087500,4/23/2002,NA,367,A,2002,4,23
USGS,2087500,4/24/2002,NA,346,A,2002,4,24
USGS,2087500,4/25/2002,NA,344,A,2002,4,25
USGS,2087500,4/26/2002,NA,356,A,2002,4,26
USGS,2087500,4/27/2002,NA,368,A,2002,4,27
USGS,2087500,4/28/2002,NA,389,A,2002,4,28
USGS,2087500,4/29/2002,NA,349,A,2002,4,29
USGS,2087500,4/30/2002,NA,333,A,2002,4,30
USGS,2087500,5/1/2002,NA,322,A,2002,5,1
USGS,2087500,5/2/2002,NA,322,A,2002,5,2
USGS,2087500,5/3/2002,NA,326,A,2002,5,3
USGS,2087500,5/4/2002,NA,337,A,2002,5,4
USGS,2087500,5/5/2002,NA,490,A,2002,5,5
USGS,2087500,5/6/2002,NA,387,A,2002,5,6
